scenario_id,condition,seed,phase,model_id,prompt_version,generated_at,n_tutor_turns,n_learner_turns,exclusion_flag,exclusion_code,exclusion_reason,total_input_tokens,total_output_tokens,json_path,mock
SC_2074,C2,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.365392,6,6,False,,,2451,125,outputs/main/C2/SC_2074_42.json,True
SC_2074,C2,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.365730,6,6,False,,,2451,125,outputs/main/C2/SC_2074_91.json,True
SC_2108,C2,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.368427,4,4,False,,,1414,106,outputs/main/C2/SC_2108_17.json,True
SC_2108,C2,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.368712,4,4,False,,,1414,106,outputs/main/C2/SC_2108_42.json,True
SC_2108,C2,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.368958,4,4,False,,,1414,106,outputs/main/C2/SC_2108_91.json,True
SC_2135,C2,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.372019,7,7,False,,,2840,194,outputs/main/C2/SC_2135_17.json,True
SC_2135,C2,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.372404,7,7,False,,,2840,194,outputs/main/C2/SC_2135_42.json,True
SC_2135,C2,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.372790,7,7,False,,,2840,194,outputs/main/C2/SC_2135_91.json,True
SC_2147,C2,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.376493,11,11,True,E2,Turn 0: non-math content (war),3817,291,outputs/main/C2/SC_2147_17.json,True
SC_2147,C2,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.376765,11,11,True,E2,Turn 0: non-math content (war),3817,291,outputs/main/C2/SC_2147_42.json,True
SC_2147,C2,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.377051,11,11,True,E2,Turn 0: non-math content (war),3817,291,outputs/main/C2/SC_2147_91.json,True
SC_2156,C2,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.380800,6,6,False,,,2376,163,outputs/main/C2/SC_2156_17.json,True
SC_2156,C2,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.381190,6,6,False,,,2376,163,outputs/main/C2/SC_2156_42.json,True
SC_2156,C2,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.381597,6,6,False,,,2376,163,outputs/main/C2/SC_2156_91.json,True
SC_2202,C2,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.384995,6,6,True,E2,Turn 0: non-math content (war),2444,152,outputs/main/C2/SC_2202_17.json,True
SC_2202,C2,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.385239,6,6,True,E2,Turn 0: non-math content (war),2444,152,outputs/main/C2/SC_2202_42.json,True
SC_2202,C2,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.385510,6,6,True,E2,Turn 0: non-math content (war),2444,152,outputs/main/C2/SC_2202_91.json,True
SC_2219,C2,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.389595,8,8,False,,,3157,225,outputs/main/C2/SC_2219_17.json,True
SC_2219,C2,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.390058,8,8,False,,,3157,225,outputs/main/C2/SC_2219_42.json,True
SC_2219,C2,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.390557,8,8,False,,,3157,225,outputs/main/C2/SC_2219_91.json,True
SC_2231,C2,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.396663,7,7,False,,,2954,199,outputs/main/C2/SC_2231_17.json,True
SC_2231,C2,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.397275,7,7,False,,,2954,199,outputs/main/C2/SC_2231_42.json,True
SC_2231,C2,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.397932,7,7,False,,,2954,199,outputs/main/C2/SC_2231_91.json,True
SC_0009,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.941934,11,11,False,,,424,245,outputs/main/C3/SC_0009_17.json,True
SC_0009,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.942456,11,11,False,,,424,245,outputs/main/C3/SC_0009_42.json,True
SC_0009,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.943117,11,11,False,,,424,245,outputs/main/C3/SC_0009_91.json,True
SC_0014,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.947934,5,5,False,,,131,113,outputs/main/C3/SC_0014_17.json,True
SC_0014,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.948195,5,5,False,,,131,113,outputs/main/C3/SC_0014_42.json,True
SC_0014,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.948454,5,5,False,,,131,113,outputs/main/C3/SC_0014_91.json,True
SC_0040,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.953740,12,12,False,,,335,174,outputs/main/C3/SC_0040_17.json,True
SC_0040,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.954308,12,12,False,,,335,174,outputs/main/C3/SC_0040_42.json,True
SC_0040,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.954697,12,12,False,,,335,174,outputs/main/C3/SC_0040_91.json,True
SC_0046,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.959769,8,8,False,,,217,112,outputs/main/C3/SC_0046_17.json,True
SC_0046,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.960103,8,8,False,,,217,112,outputs/main/C3/SC_0046_42.json,True
SC_0046,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.960404,8,8,False,,,217,112,outputs/main/C3/SC_0046_91.json,True
SC_0072,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.965052,5,5,False,,,225,117,outputs/main/C3/SC_0072_17.json,True
SC_0072,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.965304,5,5,False,,,225,117,outputs/main/C3/SC_0072_42.json,True
SC_0072,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.965540,5,5,False,,,225,117,outputs/main/C3/SC_0072_91.json,True
SC_0097,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.971104,14,14,False,,,275,186,outputs/main/C3/SC_0097_17.json,True
SC_0097,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.971526,14,14,False,,,275,186,outputs/main/C3/SC_0097_42.json,True
SC_0097,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.971909,14,14,False,,,275,186,outputs/main/C3/SC_0097_91.json,True
SC_0123,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.976481,8,8,False,,,177,94,outputs/main/C3/SC_0123_17.json,True
SC_0123,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.976789,8,8,False,,,177,94,outputs/main/C3/SC_0123_42.json,True
SC_0123,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.977076,8,8,False,,,177,94,outputs/main/C3/SC_0123_91.json,True
SC_0132,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.981277,8,8,False,,,311,163,outputs/main/C3/SC_0132_17.json,True
SC_0132,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.981592,8,8,False,,,311,163,outputs/main/C3/SC_0132_42.json,True
SC_0132,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.981909,8,8,False,,,311,163,outputs/main/C3/SC_0132_91.json,True
SC_0157,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.985321,5,5,False,,,167,108,outputs/main/C3/SC_0157_17.json,True
SC_0157,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.985541,5,5,False,,,167,108,outputs/main/C3/SC_0157_42.json,True
SC_0157,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.985760,5,5,False,,,167,108,outputs/main/C3/SC_0157_91.json,True
SC_0192,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.989185,7,7,False,,,250,163,outputs/main/C3/SC_0192_17.json,True
SC_0192,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.989487,7,7,False,,,250,163,outputs/main/C3/SC_0192_42.json,True
SC_0192,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.989748,7,7,False,,,250,163,outputs/main/C3/SC_0192_91.json,True
SC_0195,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.993192,4,4,False,,,181,76,outputs/main/C3/SC_0195_17.json,True
SC_0195,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.993406,4,4,False,,,181,76,outputs/main/C3/SC_0195_42.json,True
SC_0195,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.993620,4,4,False,,,181,76,outputs/main/C3/SC_0195_91.json,True
SC_0222,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.999931,17,17,False,,,409,359,outputs/main/C3/SC_0222_17.json,True
SC_0222,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.000460,17,17,False,,,409,359,outputs/main/C3/SC_0222_42.json,True
SC_0222,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.000974,17,17,False,,,409,359,outputs/main/C3/SC_0222_91.json,True
SC_0243,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.006633,11,11,False,,,253,198,outputs/main/C3/SC_0243_17.json,True
SC_0243,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.007267,11,11,False,,,253,198,outputs/main/C3/SC_0243_42.json,True
SC_0243,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.007648,11,11,False,,,253,198,outputs/main/C3/SC_0243_91.json,True
SC_0265,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.012315,9,9,False,,,258,181,outputs/main/C3/SC_0265_17.json,True
SC_0265,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.012665,9,9,False,,,258,181,outputs/main/C3/SC_0265_42.json,True
SC_0265,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.013007,9,9,False,,,258,181,outputs/main/C3/SC_0265_91.json,True
SC_0292,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.017456,9,9,False,,,333,192,outputs/main/C3/SC_0292_17.json,True
SC_0292,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.017773,9,9,False,,,333,192,outputs/main/C3/SC_0292_42.json,True
SC_0292,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.018080,9,9,False,,,333,192,outputs/main/C3/SC_0292_91.json,True
SC_0323,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.021351,5,5,False,,,200,100,outputs/main/C3/SC_0323_17.json,True
SC_0323,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.021598,5,5,False,,,200,100,outputs/main/C3/SC_0323_42.json,True
SC_0323,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.021837,5,5,False,,,200,100,outputs/main/C3/SC_0323_91.json,True
SC_0353,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.026863,11,11,False,,,378,229,outputs/main/C3/SC_0353_17.json,True
SC_0353,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.027363,11,11,False,,,378,229,outputs/main/C3/SC_0353_42.json,True
SC_0353,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.027771,11,11,False,,,378,229,outputs/main/C3/SC_0353_91.json,True
SC_0393,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.033022,10,10,False,,,310,188,outputs/main/C3/SC_0393_17.json,True
SC_0393,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.033402,10,10,False,,,310,188,outputs/main/C3/SC_0393_42.json,True
SC_0393,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.033733,10,10,False,,,310,188,outputs/main/C3/SC_0393_91.json,True
SC_0404,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.037542,7,7,False,,,304,153,outputs/main/C3/SC_0404_17.json,True
SC_0404,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.037831,7,7,False,,,304,153,outputs/main/C3/SC_0404_42.json,True
SC_0404,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.038117,7,7,False,,,304,153,outputs/main/C3/SC_0404_91.json,True
SC_0407,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.042983,11,11,False,,,281,249,outputs/main/C3/SC_0407_17.json,True
SC_0407,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.043563,11,11,False,,,281,249,outputs/main/C3/SC_0407_42.json,True
SC_0407,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.043982,11,11,False,,,281,249,outputs/main/C3/SC_0407_91.json,True
SC_0409,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.047721,5,5,False,,,224,80,outputs/main/C3/SC_0409_17.json,True
SC_0409,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.047996,5,5,False,,,224,80,outputs/main/C3/SC_0409_42.json,True
SC_0409,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.048246,5,5,False,,,224,80,outputs/main/C3/SC_0409_91.json,True
SC_0448,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.053003,11,11,False,,,424,233,outputs/main/C3/SC_0448_17.json,True
SC_0448,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.053359,11,11,False,,,424,233,outputs/main/C3/SC_0448_42.json,True
SC_0448,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.053906,11,11,False,,,424,233,outputs/main/C3/SC_0448_91.json,True
SC_0487,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.057329,4,4,False,,,136,84,outputs/main/C3/SC_0487_17.json,True
SC_0487,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.057558,4,4,False,,,136,84,outputs/main/C3/SC_0487_42.json,True
SC_0487,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.057897,4,4,False,,,136,84,outputs/main/C3/SC_0487_91.json,True
SC_0505,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.062397,11,11,False,,,356,196,outputs/main/C3/SC_0505_17.json,True
SC_0505,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.062915,11,11,False,,,356,196,outputs/main/C3/SC_0505_42.json,True
SC_0505,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.063293,11,11,False,,,356,196,outputs/main/C3/SC_0505_91.json,True
SC_0527,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.067887,9,9,False,,,253,177,outputs/main/C3/SC_0527_17.json,True
SC_0527,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.068219,9,9,False,,,253,177,outputs/main/C3/SC_0527_42.json,True
SC_0527,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.068536,9,9,False,,,253,177,outputs/main/C3/SC_0527_91.json,True
SC_0553,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.072974,10,10,False,,,270,188,outputs/main/C3/SC_0553_17.json,True
SC_0553,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.073305,10,10,False,,,270,188,outputs/main/C3/SC_0553_42.json,True
SC_0553,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.073622,10,10,False,,,270,188,outputs/main/C3/SC_0553_91.json,True
SC_0557,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.077000,4,4,False,,,156,91,outputs/main/C3/SC_0557_17.json,True
SC_0557,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.077212,4,4,False,,,156,91,outputs/main/C3/SC_0557_42.json,True
SC_0557,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.077439,4,4,False,,,156,91,outputs/main/C3/SC_0557_91.json,True
SC_0558,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.080306,8,8,True,E2,Turn 0: non-math content (movie),237,204,outputs/main/C3/SC_0558_17.json,True
SC_0558,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.080527,8,8,True,E2,Turn 0: non-math content (movie),237,204,outputs/main/C3/SC_0558_42.json,True
SC_0558,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.080730,8,8,True,E2,Turn 0: non-math content (movie),237,204,outputs/main/C3/SC_0558_91.json,True
SC_0561,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.085706,11,11,False,,,403,227,outputs/main/C3/SC_0561_17.json,True
SC_0561,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.086127,11,11,False,,,403,227,outputs/main/C3/SC_0561_42.json,True
SC_0561,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.086531,11,11,False,,,403,227,outputs/main/C3/SC_0561_91.json,True
SC_0570,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.090223,4,4,False,,,168,83,outputs/main/C3/SC_0570_17.json,True
SC_0570,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.090448,4,4,False,,,168,83,outputs/main/C3/SC_0570_42.json,True
SC_0570,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.090668,4,4,False,,,168,83,outputs/main/C3/SC_0570_91.json,True
SC_0605,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.093898,6,6,False,,,193,77,outputs/main/C3/SC_0605_17.json,True
SC_0605,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.094112,6,6,False,,,193,77,outputs/main/C3/SC_0605_42.json,True
SC_0605,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.094317,6,6,False,,,193,77,outputs/main/C3/SC_0605_91.json,True
SC_0688,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.098180,7,7,False,,,301,153,outputs/main/C3/SC_0688_17.json,True
SC_0688,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.098515,7,7,False,,,301,153,outputs/main/C3/SC_0688_42.json,True
SC_0688,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.098782,7,7,False,,,301,153,outputs/main/C3/SC_0688_91.json,True
SC_0725,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.102011,4,4,False,,,173,82,outputs/main/C3/SC_0725_17.json,True
SC_0725,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.102229,4,4,False,,,173,82,outputs/main/C3/SC_0725_42.json,True
SC_0725,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.102460,4,4,False,,,173,82,outputs/main/C3/SC_0725_91.json,True
SC_0736,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.105855,8,8,False,,,192,96,outputs/main/C3/SC_0736_17.json,True
SC_0736,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.106298,8,8,False,,,192,96,outputs/main/C3/SC_0736_42.json,True
SC_0736,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.106546,8,8,False,,,192,96,outputs/main/C3/SC_0736_91.json,True
SC_0746,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.111229,11,11,False,,,285,206,outputs/main/C3/SC_0746_17.json,True
SC_0746,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.111565,11,11,False,,,285,206,outputs/main/C3/SC_0746_42.json,True
SC_0746,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.111894,11,11,False,,,285,206,outputs/main/C3/SC_0746_91.json,True
SC_0795,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.115094,4,4,False,,,138,88,outputs/main/C3/SC_0795_17.json,True
SC_0795,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.115330,4,4,False,,,138,88,outputs/main/C3/SC_0795_42.json,True
SC_0795,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.115559,4,4,False,,,138,88,outputs/main/C3/SC_0795_91.json,True
SC_0800,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.119094,5,5,False,,,176,81,outputs/main/C3/SC_0800_17.json,True
SC_0800,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.119327,5,5,False,,,176,81,outputs/main/C3/SC_0800_42.json,True
SC_0800,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.119545,5,5,False,,,176,81,outputs/main/C3/SC_0800_91.json,True
SC_0809,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.124852,14,14,False,,,475,305,outputs/main/C3/SC_0809_17.json,True
SC_0809,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.125445,14,14,False,,,475,305,outputs/main/C3/SC_0809_42.json,True
SC_0809,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.125974,14,14,False,,,475,305,outputs/main/C3/SC_0809_91.json,True
SC_0871,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.129574,4,4,False,,,173,80,outputs/main/C3/SC_0871_17.json,True
SC_0871,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.129813,4,4,False,,,173,80,outputs/main/C3/SC_0871_42.json,True
SC_0871,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.130053,4,4,False,,,173,80,outputs/main/C3/SC_0871_91.json,True
SC_0900,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.134444,10,10,False,,,238,195,outputs/main/C3/SC_0900_17.json,True
SC_0900,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.134764,10,10,False,,,238,195,outputs/main/C3/SC_0900_42.json,True
SC_0900,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.135078,10,10,False,,,238,195,outputs/main/C3/SC_0900_91.json,True
SC_0921,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.138787,6,6,False,,,170,107,outputs/main/C3/SC_0921_17.json,True
SC_0921,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.139043,6,6,False,,,170,107,outputs/main/C3/SC_0921_42.json,True
SC_0921,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.139291,6,6,False,,,170,107,outputs/main/C3/SC_0921_91.json,True
SC_0946,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.145686,17,17,False,,,427,306,outputs/main/C3/SC_0946_17.json,True
SC_0946,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.146144,17,17,False,,,427,306,outputs/main/C3/SC_0946_42.json,True
SC_0946,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.146593,17,17,False,,,427,306,outputs/main/C3/SC_0946_91.json,True
SC_0972,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.151104,6,6,False,,,210,109,outputs/main/C3/SC_0972_17.json,True
SC_0972,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.151339,6,6,False,,,210,109,outputs/main/C3/SC_0972_42.json,True
SC_0972,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.151570,6,6,False,,,210,109,outputs/main/C3/SC_0972_91.json,True
SC_0996,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.154391,4,4,False,,,109,70,outputs/main/C3/SC_0996_17.json,True
SC_0996,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.154572,4,4,False,,,109,70,outputs/main/C3/SC_0996_42.json,True
SC_0996,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.154769,4,4,False,,,109,70,outputs/main/C3/SC_0996_91.json,True
SC_1026,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.160249,15,15,False,,,423,407,outputs/main/C3/SC_1026_17.json,True
SC_1026,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.160733,15,15,False,,,423,407,outputs/main/C3/SC_1026_42.json,True
SC_1026,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.161403,15,15,False,,,423,407,outputs/main/C3/SC_1026_91.json,True
SC_1030,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.165363,6,6,False,,,208,94,outputs/main/C3/SC_1030_17.json,True
SC_1030,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.165598,6,6,False,,,208,94,outputs/main/C3/SC_1030_42.json,True
SC_1030,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.165836,6,6,False,,,208,94,outputs/main/C3/SC_1030_91.json,True
SC_1036,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.169017,4,4,False,,,189,81,outputs/main/C3/SC_1036_17.json,True
SC_1036,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.169248,4,4,False,,,189,81,outputs/main/C3/SC_1036_42.json,True
SC_1036,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.169480,4,4,False,,,189,81,outputs/main/C3/SC_1036_91.json,True
SC_1082,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.173428,10,10,False,,,231,192,outputs/main/C3/SC_1082_17.json,True
SC_1082,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.173775,10,10,False,,,231,192,outputs/main/C3/SC_1082_42.json,True
SC_1082,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.174091,10,10,False,,,231,192,outputs/main/C3/SC_1082_91.json,True
SC_1116,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.178001,6,6,False,,,213,149,outputs/main/C3/SC_1116_17.json,True
SC_1116,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.178263,6,6,False,,,213,149,outputs/main/C3/SC_1116_42.json,True
SC_1116,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.178555,6,6,False,,,213,149,outputs/main/C3/SC_1116_91.json,True
SC_1119,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.182469,9,9,False,,,247,193,outputs/main/C3/SC_1119_17.json,True
SC_1119,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.182992,9,9,False,,,247,193,outputs/main/C3/SC_1119_42.json,True
SC_1119,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.183344,9,9,False,,,247,193,outputs/main/C3/SC_1119_91.json,True
SC_1181,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.188179,9,9,False,,,306,193,outputs/main/C3/SC_1181_17.json,True
